Dia,P/L,LPA,Mês,P/VP,VPA,30 dias,P/EBIT,Marg. Bruta,12 meses,PSR,Marg. EBIT,2020,P/Ativos,Marg. Líquida,2019,P/Cap. Giro,EBIT / Ativo,2018,P/Ativ Circ Liq,ROIC,2017,Div. Yield,ROE,2016,EV / EBITDA,Liquidez Corr,2015,EV / EBIT,Div Br/ Patrim,Cres. Rec (5a),Giro Ativos,ticker
0.0173,-0.13,-27.43,0.0173,-0.17,-20.41,-0.0588,-0.78,0.031,-0.42579999999999996,0.66,-0.841,-0.0383,0.06,-5.114,-0.4764,-0.06,-0.081,-0.618,-0.05,-0.095,8.15,0.0,1.344,0.0,-9.45,0.01,0.0,-8.69,-1.76,-0.052000000000000005,0.1,RNEW4
0.0327,8.14,2.09,0.0327,1.42,12.0,0.0018,34.12,0.268,0.8709,1.37,0.04,-0.0285,0.76,0.16899999999999998,1.2414,2.87,0.022000000000000002,0.1766,6.24,0.026000000000000002,2.0361000000000002,0.066,0.174,0.5206000000000001,19.64,1.83,-0.3967,40.38,0.47,0.068,0.56,ROMI3
-0.0015,13.66,0.48,-0.0015,0.56,11.69,-0.0519,-159.69,0.9520000000000001,1.4333,1771.85,-11.095999999999998,0.0753,0.56,129.694,1.5353,130.79,-0.004,0.0478,142.66,-0.004,-0.1288,0.0,0.040999999999999995,0.1478,-158.02,2.36,0.122,-158.02,0.0,0.128,0.0,RPAD3
0.0,18.71,0.48,0.0,0.77,11.69,-0.02,-218.75,0.9520000000000001,0.6082,2427.19,-11.095999999999998,0.14730000000000001,0.77,129.694,0.5385,179.16,-0.004,0.134,195.42,-0.004,0.2634,0.057999999999999996,0.040999999999999995,0.1446,-217.08,2.36,0.0943,-217.08,0.0,0.128,0.0,RPAD5
-0.1217,16.8,0.48,-0.1217,0.69,11.69,-0.18469999999999998,-196.39,0.9520000000000001,1.3695,2179.08,-11.095999999999998,-0.0911,0.69,129.694,1.607,160.84,-0.004,0.263,175.44,-0.004,0.0425,0.0,0.040999999999999995,0.5235,-194.72,2.36,-0.0659,-194.72,0.0,0.128,0.0,RPAD6
0.0,-2.26,-2.21,0.0,-0.13,-38.68,-0.07919999999999999,-2.03,0.075,0.6446999999999999,0.31,-0.153,-0.023399999999999997,0.16,-0.13699999999999998,0.7123999999999999,-0.15,-0.08,-0.6214999999999999,-0.12,-0.08199999999999999,0.09570000000000001,0.0,0.057,1.0028,-2.12,0.47,-0.3077,-2.03,0.0,0.159,0.52,RPMG3
0.0325,-0.29,-31.92,0.0325,-0.28,-33.33,-0.0316,-1.2,-0.562,0.6727,3.13,-2.5980000000000003,0.0088,0.07,-11.123,0.7208,-1.96,-0.06,-0.26289999999999997,-0.09,-0.066,1.663,0.0,0.958,-0.1563,-13.84,0.92,-0.809,-12.92,-2.81,-0.524,0.02,RSID3
0.0,5.05,28.13,0.0,-12.97,-10.95,0.06849999999999999,3.6,0.32899999999999996,1.3671,0.51,0.14300000000000002,0.1051,0.43,0.102,1.0726,-1.37,0.11900000000000001,0.8234999999999999,-0.59,0.124,0.0,0.0,-2.568,0.0,3.13,0.5,-0.168,3.85,-1.02,0.087,0.83,RSUL4
-0.005,11.14,3.76,-0.005,2.25,18.59,-0.1435,0.0,0.0,-0.0916,0.0,0.0,-0.1192,0.0,0.0,0.2066,0.0,0.0,0.4064,0.0,0.0,0.1367,0.069,0.20199999999999999,0.9462,0.0,0.0,0.335,0.0,0.0,0.46799999999999997,0.0,SANB11
0.0019,11.42,1.88,0.0019,2.31,9.29,-0.1725,0.0,0.0,-0.0859,0.0,0.0,-0.12539999999999998,0.0,0.0,0.1881,0.0,0.0,0.2534,0.0,0.0,-0.0076,0.064,0.20199999999999999,1.3021,0.0,0.0,0.4696,0.0,0.0,0.46799999999999997,0.0,SANB3
0.0015,10.93,1.88,0.0015,2.21,9.29,-0.1542,0.0,0.0,-0.0806,0.0,0.0,-0.0888,0.0,0.0,0.1956,0.0,0.0,0.6426999999999999,0.0,0.0,0.4111,0.07400000000000001,0.20199999999999999,0.4869,0.0,0.0,0.28600000000000003,0.0,0.0,0.46799999999999997,0.0,SANB4
0.015700000000000002,10.24,10.06,0.015700000000000002,1.72,59.8,0.045599999999999995,5.95,0.598,0.3889,2.32,0.389,0.028999999999999998,0.9,0.226,0.7411,-55.47,0.151,0.08289999999999999,-2.33,0.157,-0.0096,0.042,0.168,0.0,6.41,0.85,0.0,7.59,0.52,0.11900000000000001,0.39,SAPR11
-0.0132,10.79,2.01,-0.0132,1.82,11.96,0.11220000000000001,6.27,0.598,0.042699999999999995,2.44,0.389,0.2656,0.95,0.226,0.0774,-58.46,0.151,0.4229,-2.45,0.157,1.1869,0.037000000000000005,0.168,0.6581,6.68,0.85,-0.4775,7.91,0.52,0.11900000000000001,0.39,SAPR3
0.009000000000000001,9.99,2.01,0.009000000000000001,1.68,11.96,0.0584,5.81,0.598,0.5249,2.26,0.389,-0.0335,0.88,0.226,1.0954000000000002,-54.15,0.151,-0.0318,-2.27,0.157,0.14679999999999999,0.044000000000000004,0.168,2.6096,6.29,0.85,-0.3741,7.45,0.52,0.11900000000000001,0.39,SAPR4
0.0125,11.06,5.59,0.0125,1.94,31.9,0.0378,6.59,0.46299999999999997,0.426,2.32,0.35200000000000004,0.019799999999999998,0.92,0.21,0.963,55.12,0.14,-0.059500000000000004,-2.23,0.149,0.23079999999999998,0.019,0.175,0.5343,6.57,1.18,0.1458,8.31,0.63,0.113,0.4,SBSP3
0.0014000000000000002,43.06,1.2,0.0014000000000000002,2.02,25.56,0.10060000000000001,15.85,0.825,0.5499,9.63,0.608,0.0999,1.08,0.226,0.46159999999999995,15.44,0.068,-0.2445,-3.03,0.07400000000000001,0.747,0.006999999999999999,0.047,0.1076,17.31,2.92,-0.2865,21.18,0.83,-0.065,0.11,SCAR3
0.09449999999999999,25.04,1.34,0.09449999999999999,3.27,10.23,0.195,17.44,0.546,0.6968000000000001,3.46,0.198,0.20579999999999998,1.72,0.138,0.9836,9.77,0.099,-0.48979999999999996,-11.62,0.126,0.7105,0.076,0.131,1.4738,11.09,2.17,-0.7195,16.17,0.15,0.062,0.5,SEER3
-0.0213,3.29,3.77,-0.0213,0.44,28.41,0.0172,-18.22,0.43,0.40380000000000005,0.84,-0.046,0.0098,0.18,0.255,0.7812,1.84,-0.01,-0.3617,-0.92,-0.011000000000000001,1.5434999999999999,0.0,0.133,0.4706,22.16,1.35,0.2457,-44.01,0.77,-0.201,0.22,SGPS3
0.0194,-4.57,-1.15,0.0194,1.27,4.14,-0.1322,-19.7,0.09300000000000001,-0.3243,0.67,-0.034,-0.16,0.56,-0.14800000000000002,-0.145,1.87,-0.028999999999999998,0.0369,45.77,-0.052000000000000005,0.33270000000000005,0.011000000000000001,-0.278,0.8179000000000001,-61.28,2.13,0.043,-15.52,0.58,0.006,0.84,SHOW3
0.0576,11.66,1.07,0.0576,1.86,6.71,0.1863,12.6,0.222,0.6934,1.05,0.084,0.23199999999999998,0.77,0.09,0.4941,2.06,0.061,0.4739,15.48,0.08800000000000001,0.6607,0.021,0.159,0.126,10.35,2.4,-0.1689,14.98,0.96,0.154,0.73,SHUL4
0.059699999999999996,17.63,1.37,0.059699999999999996,1.68,14.34,-0.0672,10.27,0.233,0.1634,1.53,0.149,-0.026600000000000002,0.67,0.086,0.2419,4.82,0.065,0.6476999999999999,-4.8,0.08,1.0268000000000002,0.039,0.096,-0.0842,10.57,1.47,0.2298,13.48,0.78,0.191,0.44,SLCE3
-0.0302,-0.32,-12.09,-0.0302,5.55,0.7,-0.1422,-0.52,0.27,1.3253,0.14,-0.27699999999999997,-0.1787,0.11,-0.45299999999999996,1.9747,1.78,-0.21100000000000002,-0.5473,-0.17,-0.235,-0.48369999999999996,0.0,-17.372,1.0059,-4.41,1.24,-0.5663,-2.78,24.97,-0.193,0.76,SLED3
0.0395,-0.15,-12.09,0.0395,2.64,0.7,-0.0707,-0.25,0.27,-0.1858,0.07,-0.27699999999999997,-0.1402,0.05,-0.45299999999999996,0.014199999999999999,0.85,-0.21100000000000002,-0.4631,-0.08,-0.235,0.1837,0.0,-17.372,-0.2506,-3.98,1.24,-0.1562,-2.51,24.97,-0.193,0.76,SLED4
0.0036,7.84,4.93,0.0036,4.13,9.36,-0.0282,6.49,0.9309999999999999,-0.0662,4.45,0.6859999999999999,-0.0108,1.82,0.568,-0.0373,3.37,0.281,-0.3935,4.4,0.478,-0.1659,0.096,0.526,0.0,5.05,2.25,0.0,5.21,0.0,-0.09300000000000001,0.41,SMLS3
-0.0012,29.07,0.86,-0.0012,2.59,9.68,0.0288,16.41,0.24600000000000002,0.34840000000000004,2.55,0.155,0.0556,0.77,0.08800000000000001,0.34240000000000004,4.05,0.047,-0.032799999999999996,-1.99,0.055,0.0055000000000000005,0.026000000000000002,0.08900000000000001,0.2905,7.89,2.49,0.27190000000000003,25.27,1.79,0.14,0.3,SMTO3
0.0,9.4,3.93,0.0,1.75,21.17,0.0275,12.65,0.35100000000000003,1.3477000000000001,1.49,0.11800000000000001,0.0275,1.19,0.158,1.2849000000000002,3.1,0.094,0.3505,4.65,0.145,-0.2302,0.17,0.18600000000000003,-0.0801,7.68,2.97,-0.2303,9.05,0.0,-0.195,0.8,SOND5
0.0,9.4,3.93,0.0,1.75,21.17,0.0,12.65,0.35100000000000003,1.9767,1.49,0.11800000000000001,-0.075,1.19,0.158,2.218,3.1,0.094,0.1617,4.65,0.145,-0.2144,0.17,0.18600000000000003,-0.1514,7.68,2.97,-0.1773,9.05,0.0,-0.195,0.8,SOND6
0.0,18.76,0.6,0.0,0.73,15.48,0.1465,-13.88,0.0,0.6236999999999999,0.0,0.0,0.1617,0.68,0.0,0.35509999999999997,0.0,-0.049,-0.2403,0.0,0.0,0.0085,0.0,0.039,-0.059000000000000004,-12.35,0.0,-0.3333,-12.16,0.0,-0.429,0.0,SPRI3
0.0,16.96,0.6,0.0,0.66,15.48,0.001,-12.55,0.0,2.0997,0.0,0.0,0.001,0.61,0.0,2.1061,0.0,-0.049,-0.5875,0.0,0.0,-0.0256,0.0,0.039,-0.5562,-11.0,0.0,-0.09759999999999999,-10.83,0.0,-0.429,0.0,SPRI5
0.0,15.87,0.6,0.0,0.62,15.48,-0.0381,-11.74,0.0,-0.36,0.0,0.0,-0.0381,0.57,0.0,-0.3347,0.0,-0.049,0.0,0.0,0.0,0.0,0.0,0.039,0.0645,-10.18,0.0,0.0333,-10.02,0.0,-0.429,0.0,SPRI6
0.0536,-506.76,-0.05,0.0536,4.34,6.11,0.0833,161.44,0.33,3.0364999999999998,11.22,0.069,0.0824,3.03,-0.022000000000000002,2.8766000000000003,5.35,0.019,-0.0453,8.9,0.047,0.9357,0.0,-0.009000000000000001,0.5475,66.61,8.38,0.1106,135.0,0.14,0.24100000000000002,0.27,SQIA3
0.0226,587.85,0.01,0.0226,3.79,2.03,-0.0889,85.25,0.261,0.7089,5.34,0.063,-0.0599,1.61,0.009000000000000001,0.9338,15.46,0.019,0.24780000000000002,-4.23,0.023,0.4125,0.001,0.006,-0.1304,27.03,2.13,0.0,85.2,0.34,0.008,0.3,STBP3
-0.0084,21.92,2.85,-0.0084,3.54,17.66,-0.036699999999999997,30.12,0.125,0.9187000000000001,1.16,0.038,0.0426,0.88,0.053,1.1516,2.5,0.028999999999999998,0.5705,-23.93,0.073,0.2132,0.01,0.161,-0.0040999999999999995,10.78,1.97,0.5664,12.13,0.3,0.099,0.76,SULA11
0.0007000000000000001,28.65,0.95,0.0007000000000000001,4.62,5.89,0.0654,39.38,0.125,0.8401000000000001,1.51,0.038,0.09849999999999999,1.15,0.053,1.1085,3.27,0.028999999999999998,1.0612000000000001,-31.28,0.073,-0.5025999999999999,0.008,0.161,0.0,19.0,1.97,0.0,21.38,0.3,0.099,0.76,SULA3
0.0,18.27,0.95,0.0,2.95,5.89,-0.0958,25.11,0.125,0.9741,0.97,0.038,-0.0264,0.73,0.053,1.3459999999999999,2.09,0.028999999999999998,0.2949,-19.95,0.073,-0.3796,0.012,0.161,0.0,6.32,1.97,0.0,7.12,0.3,0.099,0.76,SULA4
-0.0043,-21.3,-1.85,-0.0043,3.18,12.43,-0.028300000000000002,18.72,0.251,-0.1434,2.42,0.129,-0.0045000000000000005,0.54,-0.114,0.053399999999999996,7.04,0.028999999999999998,1.0473000000000001,-0.85,0.033,0.365,0.011000000000000001,-0.149,-0.2235,18.11,1.68,0.7291,39.38,4.02,0.214,0.22,SUZB3
0.0060999999999999995,9.32,3.34,0.0060999999999999995,2.15,14.51,0.0058,8.75,0.7090000000000001,0.2915,5.56,0.635,-0.001,1.0,0.596,0.4089,5.17,0.115,0.2545,-4.19,0.11599999999999999,0.1094,0.061,0.23,0.4071,12.49,2.96,0.0062,12.61,0.95,0.054000000000000006,0.18,TAEE11
0.0058,9.39,1.11,0.0058,2.16,4.84,0.0165,8.81,0.7090000000000001,0.1419,5.6,0.635,0.0175,1.01,0.596,0.2915,5.21,0.115,0.3356,-4.23,0.11599999999999999,-0.0644,0.06,0.23,0.0,12.55,2.96,0.0,12.68,0.95,0.054000000000000006,0.18,TAEE3
0.0097,9.3,1.11,0.0097,2.14,4.84,0.0048,8.73,0.7090000000000001,0.3906,5.54,0.635,-0.013300000000000001,1.0,0.596,0.4747,5.16,0.115,0.2692,-4.18,0.11599999999999999,-0.40630000000000005,0.061,0.23,0.0,12.47,2.96,0.0,12.59,0.95,0.054000000000000006,0.18,TAEE4
0.0,78.77,0.07,0.0,-1.49,-3.62,0.005600000000000001,7.08,0.345,0.10679999999999999,0.5,0.071,0.0548,0.44,0.006,0.0668,5.67,0.062,1.8012000000000001,-0.74,0.07200000000000001,0.20420000000000002,0.0,-0.019,-0.047,13.21,1.12,2.0408,18.07,-2.4,0.046,0.87,TASA3
0.0184,89.15,0.07,0.0184,-1.69,-3.62,-0.0379,8.01,0.345,0.2708,0.57,0.071,0.0184,0.5,0.006,0.479,6.41,0.062,1.3143,-0.84,0.07200000000000001,0.1905,0.0,-0.019,0.5978,13.89,1.12,-0.7245999999999999,19.0,-2.4,0.046,0.87,TASA4
0.0233,-16.25,-0.19,0.0233,13.58,0.23,0.8493999999999999,-2.97,0.19699999999999998,0.8273999999999999,20.08,-6.77,1.0467,0.09,-1.236,0.0274,0.0,-0.03,-0.47100000000000003,0.0,0.0,0.7692,0.0,-0.836,-0.3882,-9.09,0.0,0.0625,-7.8,0.0,-0.682,0.0,TCNO3
0.0207,-10.42,-0.19,0.0207,8.71,0.23,0.34009999999999996,-1.9,0.19699999999999998,0.1726,12.89,-6.77,0.3972,0.06,-1.236,-0.135,0.0,-0.03,-0.42810000000000004,0.0,0.0,1.0356999999999998,0.0,-0.836,-0.4167,-7.85,0.0,0.6,-6.74,0.0,-0.682,0.0,TCNO4
0.0874,-5.58,-0.36,0.0874,1.46,1.36,0.020499999999999997,-28.58,0.09699999999999999,0.442,4.58,-0.16,0.0874,0.77,-0.836,0.2621,4.34,-0.027000000000000003,-0.2961,-18.58,-0.033,-0.0374,0.0,-0.262,-0.0446,-34.45,1.72,-0.2432,-29.49,0.39,-0.32799999999999996,0.17,TCSA3
-0.0072,-9.23,-0.3,-0.0072,0.52,5.32,-0.146,-11.56,0.348,0.0377,0.67,-0.057999999999999996,-0.2361,0.28,-0.073,0.46340000000000003,0.87,-0.024,-0.307,6.15,-0.031,-0.0139,0.0,-0.055999999999999994,0.0084,-8.64,2.64,-0.4656,-13.86,0.3,-0.068,0.41,TECN3
0.0,-0.08,-199.23,0.0,-0.01,-3068.88,0.9588,-0.55,0.136,0.7868,0.05,-0.096,0.9588,0.01,-0.675,-0.08779999999999999,-0.0,-0.015,-0.26239999999999997,-0.0,-0.023,0.9653,0.0,0.065,-0.5346,-52.56,0.02,-0.7173999999999999,-32.64,-0.3,0.003,0.15,TEKA3
-0.011699999999999999,-0.04,-199.23,-0.011699999999999999,-0.0,-3068.88,0.0873,-0.27,0.136,-0.15460000000000002,0.03,-0.096,0.1377,0.0,-0.675,-0.165,-0.0,-0.015,0.1348,-0.0,-0.023,-0.06,0.0,0.065,-0.375,-52.1,0.02,-0.5385,-32.36,-0.3,0.003,0.15,TEKA4
0.001,-44.86,-2.23,0.001,145.71,0.69,-0.006,-114.66,-1.021,2.0450999999999997,109.09,-0.951,-0.009899999999999999,1.42,-2.432,2.6633999999999998,38.14,-0.012,-0.26280000000000003,-1.59,-0.013000000000000001,0.5493,0.0,-3.248,0.08449999999999999,208.91,1.62,0.4568,-119.31,8.08,0.032,0.01,TELB3
0.0017000000000000001,-12.87,-2.23,0.0017000000000000001,41.82,0.69,-0.022099999999999998,-32.91,-1.021,-0.0528,31.31,-0.951,-0.0127,0.41,-2.432,0.2863,10.95,-0.012,0.0277,-0.46,-0.013000000000000001,0.031400000000000004,0.0,-3.248,2.461,65.76,1.62,-0.4296,-37.56,8.08,0.032,0.01,TELB4
0.0279,16.31,2.26,0.0279,2.94,12.49,0.16690000000000002,10.76,0.34299999999999997,1.0945,2.06,0.192,0.2183,1.21,0.127,0.9303,2.45,0.113,0.636,14.62,0.168,0.3638,0.016,0.18100000000000002,0.0,9.37,3.83,0.0,10.11,0.57,0.242,0.59,TEND3
0.018799999999999997,-28.17,-0.71,0.018799999999999997,0.45,44.46,-0.1215,13.13,0.099,0.43170000000000003,0.41,0.031,-0.0895,0.17,-0.013999999999999999,0.7974,-20.24,0.013000000000000001,-0.17800000000000002,-0.51,0.013999999999999999,0.489,0.0,-0.016,0.2579,16.25,0.97,-0.7376,40.5,0.96,0.057999999999999996,0.43,TESA3
0.009300000000000001,14.28,2.81,0.009300000000000001,4.58,8.75,0.011899999999999999,10.05,0.21600000000000003,0.46159999999999995,1.98,0.19699999999999998,0.06559999999999999,2.67,0.139,0.442,13.93,0.265,0.4595,63.2,0.31,1.6622,0.039,0.321,0.635,9.53,1.71,-0.6958,10.48,0.39,0.049,1.35,TGMA3
0.0098,20.53,0.75,0.0098,4.02,3.83,-0.0141,8.53,0.36200000000000004,0.4233,3.09,0.36200000000000004,-0.0417,0.78,0.151,0.7223999999999999,23.93,0.092,-0.1534,-1.36,0.134,-0.035,0.053,0.196,0.1454,8.91,1.16,0.0,12.61,2.76,-0.395,0.25,TIET11
0.008199999999999999,24.66,0.15,0.008199999999999999,4.83,0.77,-0.075,10.25,0.36200000000000004,0.6444,3.71,0.36200000000000004,-0.13949999999999999,0.94,0.151,1.2631999999999999,28.75,0.092,-0.15560000000000002,-1.63,0.134,-0.0664,0.044000000000000004,0.196,0.10550000000000001,10.13,1.16,0.0,14.33,2.76,-0.395,0.25,TIET3
0.0172,19.73,0.15,0.0172,3.86,0.77,0.0137,8.2,0.36200000000000004,0.3578,2.97,0.36200000000000004,-0.0034000000000000002,0.75,0.151,0.5714,23.0,0.092,-0.16,-1.31,0.134,0.0321,0.055999999999999994,0.196,-0.018000000000000002,8.68,1.16,0.0,12.28,2.76,-0.395,0.25,TIET4
0.018500000000000003,12.38,1.38,0.018500000000000003,1.9,8.99,0.0855,16.09,0.542,0.3933,2.39,0.149,0.09449999999999999,1.06,0.193,0.3674,-73.17,0.066,-0.0825,-3.96,0.075,0.6923999999999999,0.024,0.153,0.17329999999999998,5.47,0.92,-0.40149999999999997,16.31,0.1,-0.004,0.44,TIMP3
0.0,6.43,5.46,0.0,0.57,61.19,0.0,168.53,0.196,-0.0023,0.72,0.004,0.0,0.47,0.111,0.0029,1.52,0.003,0.0,1.76,0.003,0.1663,0.0,0.08900000000000001,-0.4228,11.95,3.13,0.0089,138.77,0.02,0.040999999999999995,0.65,TKNO4
0.050499999999999996,131.76,0.6,0.050499999999999996,6.13,12.8,0.1105,22.57,0.657,1.3798,6.58,0.292,0.21489999999999998,4.2,0.05,1.3979,11.84,0.18600000000000003,-0.08470000000000001,16.55,0.326,0.2564,0.005,0.046,-0.20079999999999998,17.36,2.66,-0.10830000000000001,21.05,0.19,0.052000000000000005,0.64,TOTS3
0.057800000000000004,-0.62,-2.93,0.057800000000000004,0.47,3.89,0.0958,-8.86,0.131,-0.09849999999999999,0.33,-0.037000000000000005,0.0828,0.09,-0.5479999999999999,0.0833,-0.19,-0.01,-0.4968,-0.12,-0.01,0.0616,0.0,-0.755,-0.2808,6.67,0.12,-0.3556,-60.82,2.89,-0.193,0.27,TPIS3
0.0141,26.39,0.63,0.0141,2.98,5.55,0.0141,21.96,0.34600000000000003,2.8894,4.22,0.192,0.08039999999999999,1.82,0.174,2.8346,2.8,0.083,1.0781,3.56,0.125,0.48840000000000006,0.006,0.113,0.032,20.51,3.99,-0.053,20.7,0.34,0.19399999999999998,0.43,TRIS3
0.0109,9.37,2.97,0.0109,1.53,18.14,-0.0089,7.82,0.7440000000000001,0.37689999999999996,5.3,0.6779999999999999,0.0102,0.92,0.57,0.6822,8.87,0.11699999999999999,0.3971,-4.39,0.125,0.050199999999999995,0.054000000000000006,0.16399999999999998,0.4114,8.6,2.33,-0.015,8.67,0.27,0.09699999999999999,0.17,TRPL3
0.0059,7.53,2.97,0.0059,1.23,18.14,0.0059,6.28,0.7440000000000001,0.20120000000000002,4.26,0.6779999999999999,-0.0111,0.74,0.57,0.38189999999999996,7.12,0.11699999999999999,0.22949999999999998,-3.52,0.125,0.08220000000000001,0.068,0.16399999999999998,0.455,7.08,2.33,0.1788,7.13,0.27,0.09699999999999999,0.17,TRPL4
0.0446,13.19,1.97,0.0446,1.6,16.22,-0.0148,8.4,0.161,0.4607,0.71,0.085,0.0277,0.72,0.054000000000000006,0.3239,2.72,0.086,0.171,-13.29,0.113,0.6223,0.043,0.122,-0.33380000000000004,6.12,2.15,0.17600000000000002,10.41,0.64,0.132,1.01,TUPY3
-0.1318,50.15,0.21,-0.1318,-0.15,-71.74,1.9913999999999998,16.62,0.281,2.1546000000000003,0.46,0.027000000000000003,1.9913999999999998,0.25,0.009000000000000001,0.0545,-0.16,0.015,-0.15380000000000002,-0.1,0.024,0.2112,0.0,-0.003,0.4636,30.17,0.16,0.1,88.79,-0.63,0.042,0.56,TXRX3
0.045700000000000005,34.21,0.21,0.045700000000000005,-0.1,-71.74,0.9612999999999999,11.33,0.281,2.0603,0.31,0.027000000000000003,0.9777,0.17,0.009000000000000001,1.0398,-0.11,0.015,-0.23809999999999998,-0.07,0.024,0.0313,0.0,-0.003,0.3176,28.37,0.16,-0.10529999999999999,83.51,-0.63,0.042,0.56,TXRX4
0.050300000000000004,30.23,0.2,0.050300000000000004,2.19,2.77,0.059500000000000004,34.3,0.391,1.1228,2.73,0.08,0.198,1.75,0.09,0.81,4.49,0.051,0.1116,5.04,0.07400000000000001,0.0,0.013000000000000001,0.07200000000000001,0.4765,16.36,3.45,-0.2672,28.61,0.0,-0.11199999999999999,0.64,UCAS3
0.004,24.59,1.03,0.004,2.91,8.71,0.0024,16.67,0.068,-0.0711,0.32,0.019,-0.004699999999999999,0.89,0.013000000000000001,-0.0177,2.77,0.053,-0.2728,-4.44,0.07200000000000001,0.12380000000000001,0.022000000000000002,0.11800000000000001,0.1592,14.19,2.97,0.2218,23.02,1.72,0.053,2.8,UGPA3
-0.0181,18.58,2.05,-0.0181,2.92,13.02,0.0967,7.91,0.292,0.171,1.22,0.154,0.061500000000000006,1.06,0.063,0.12119999999999999,8.14,0.134,1.6388,-3.89,0.16399999999999998,2.2266999999999997,0.006,0.157,0.3251,6.27,1.61,0.1646,8.39,0.58,0.494,0.87,UNIP3
-0.024300000000000002,17.65,2.05,-0.024300000000000002,2.77,13.02,0.0158,7.51,0.292,0.11699999999999999,1.16,0.154,0.0042,1.01,0.063,0.1284,7.74,0.134,1.6932,-3.69,0.16399999999999998,2.1379,0.006999999999999999,0.157,0.5514,5.97,1.61,0.0167,7.99,0.58,0.494,0.87,UNIP5
0.047400000000000005,16.74,2.05,0.047400000000000005,2.63,13.02,0.0175,7.13,0.292,0.06269999999999999,1.1,0.154,-0.0409,0.96,0.063,0.1387,7.34,0.134,1.7341,-3.5,0.16399999999999998,2.7855000000000003,0.008,0.157,0.6557,5.68,1.61,-0.0161,7.61,0.58,0.494,0.87,UNIP6
-0.0058,36.62,0.28,-0.0058,0.9,11.36,0.025099999999999997,10.68,0.135,-0.10679999999999999,0.88,0.083,0.0334,0.47,0.035,-0.1265,2.01,0.044000000000000004,0.059000000000000004,-8.52,0.051,0.3124,0.006999999999999999,0.025,1.0687,7.67,2.88,-0.6906,14.04,0.41,0.11599999999999999,0.54,USIM3
0.0073,34.83,0.28,0.0073,0.85,11.36,0.0104,10.15,0.135,0.009399999999999999,0.84,0.083,0.02,0.45,0.035,0.047400000000000005,1.91,0.044000000000000004,0.0179,-8.1,0.051,1.2189,0.008,0.025,1.6980000000000002,7.39,2.88,-0.674,13.52,0.41,0.11599999999999999,0.54,USIM5
0.0,37.7,0.28,0.0,0.92,11.36,0.0617,10.99,0.135,-0.037599999999999995,0.91,0.083,0.11109999999999999,0.49,0.035,0.27190000000000003,2.07,0.044000000000000004,-0.16699999999999998,-8.77,0.051,1.0648,0.008,0.025,0.7075,7.84,2.88,-0.3874,14.36,0.41,0.11599999999999999,0.54,USIM6
0.0127,18.92,2.69,0.0127,1.54,33.1,-0.055999999999999994,4.44,0.431,0.12539999999999998,1.85,0.418,-0.044800000000000006,0.69,0.098,0.06849999999999999,12.78,0.155,0.3111,-1.97,0.179,0.6256,0.027999999999999997,0.081,0.9826,4.09,1.38,-0.35729999999999995,4.99,0.4,0.147,0.37,VALE3
0.0381,0.0,0.0,0.0381,12.76,2.56,0.1266,0.0,0.0,0.3617,0.0,0.0,0.1219,6.1,0.0,0.2137,19.51,0.0,0.0,113.06,0.0,0.0,0.005,0.0,0.0,0.0,2.19,0.0,0.0,0.46,0.0,0.0,VIVA3
0.0137,-0.54,-5.43,0.0137,-1.48,-1.99,0.0068000000000000005,-1.5,1.489,-0.24359999999999998,-3.49,2.3209999999999997,0.1523,0.25,6.441,-0.45530000000000004,-0.56,-0.165,-0.7044,-0.3,-0.171,0.1606,0.0,2.733,-0.48109999999999997,-4.36,0.44,-0.7003,-4.2,-2.71,-0.436,-0.07,VIVR3
0.0132,17.21,3.08,0.0132,1.27,41.76,0.0873,13.31,0.501,0.3393,2.04,0.153,0.09820000000000001,0.81,0.11900000000000001,0.2584,52.64,0.061,0.0882,-4.64,0.068,0.2082,0.063,0.07400000000000001,0.11470000000000001,5.82,1.09,-0.0387,14.67,0.19,0.028999999999999998,0.4,VIVT3
0.0146,19.55,3.08,0.0146,1.44,41.76,0.044000000000000004,15.11,0.501,0.3135,2.32,0.153,0.0536,0.92,0.11900000000000001,0.3268,59.78,0.061,0.0338,-5.27,0.068,0.16829999999999998,0.061,0.07400000000000001,0.2803,6.53,1.09,-0.179,16.47,0.19,0.028999999999999998,0.4,VIVT4
0.025,13.54,1.33,0.025,1.11,16.3,0.07139999999999999,6.86,0.222,-0.1017,0.67,0.098,0.060700000000000004,0.49,0.05,-0.0191,2.19,0.07200000000000001,0.0218,-4.76,0.09,-0.1551,0.039,0.08199999999999999,-0.4033,6.19,2.02,0.013300000000000001,10.5,0.88,0.039,0.73,VLID3
0.0235,14.87,0.59,0.0235,2.06,4.24,-0.0125,15.22,0.35200000000000004,0.0726,1.6,0.105,-0.052199999999999996,1.55,0.10800000000000001,0.2958,3.51,0.102,-0.2198,4.46,0.113,2.7917,0.0,0.138,0.3043,9.73,3.91,0.6429,15.15,0.04,0.102,0.97,VULC3
0.035,-21.95,-0.66,0.035,12.78,1.13,0.2622,16.42,0.27899999999999997,1.4312,0.74,0.045,0.29719999999999996,0.86,-0.034,1.5444,-4.74,0.053,-0.4457,-1.97,0.077,1.2123,0.0,-0.5820000000000001,1.4861000000000002,12.59,0.73,-0.7955,20.08,3.8,0.087,1.17,VVAR3
